Seq,1:EventCounter,1:Sync,1:Aux,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:EventCounter,2:Sync,2:Aux,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy,3:EventCounter,3:Sync,3:Aux,3:Fx,3:Fy,3:Fz,3:Mx,3:My,3:Mz,3:COPx,3:COPy,4:EventCounter,4:Sync,4:Aux,4:Fx,4:Fy,4:Fz,4:Mx,4:My,4:Mz,4:COPx,4:COPy
3727.000000,2432389.000000,255.000000,255.000000,-7.398942,8.451548,23.684891,-6.691545,6.817325,-2.745451,-0.287834,-0.282524,2432389.000000,248.000000,255.000000,-0.031680,3.991637,0.215096,0.124351,0.203867,-0.847753,0.000000,0.000000,2432389.000000,255.000000,255.000000,4.264222,-33.171394,-2.603245,2.534108,-0.286878,1.820094,0.000000,0.000000,2432389.000000,192.000000,255.000000,-3.410589,-67.484489,942.965576,104.584641,70.579521,3.263783,-0.074848,0.110910
3728.000000,2432390.000000,255.000000,255.000000,-7.379340,7.709609,22.455494,-6.388823,6.427025,-2.734916,-0.286212,-0.284510,2432390.000000,248.000000,255.000000,-0.027402,3.752803,0.342645,0.170624,0.146518,-0.809601,0.000000,0.000000,2432390.000000,255.000000,255.000000,3.797336,-33.170013,-2.627351,2.522563,-0.317541,2.009839,0.000000,0.000000,2432390.000000,192.000000,255.000000,-3.202826,-67.372116,943.861450,104.420479,70.618355,3.204334,-0.074819,0.110631
3729.000000,2432391.000000,255.000000,255.000000,-7.354897,7.634494,21.173122,-5.835809,5.975113,-2.769971,-0.282203,-0.275623,2432391.000000,248.000000,255.000000,-0.029836,3.514285,0.307447,0.167616,0.195667,-0.819737,0.000000,0.000000,2432391.000000,255.000000,255.000000,4.017207,-33.206829,-2.209649,2.502350,-0.323949,1.653024,0.000000,0.000000,2432391.000000,192.000000,255.000000,-3.238294,-67.704758,945.196533,104.525566,70.653992,3.121813,-0.074751,0.110586
3730.000000,2432392.000000,255.000000,255.000000,-7.547469,6.968547,19.568949,-5.440386,5.459516,-2.684297,-0.278989,-0.278011,2432392.000000,248.000000,255.000000,-0.021276,3.707636,0.440142,0.214479,0.234693,-0.772283,0.000000,0.000000,2432392.000000,255.000000,255.000000,3.965832,-32.897118,-2.164731,2.444442,-0.351243,1.956600,0.000000,0.000000,2432392.000000,192.000000,255.000000,-3.089015,-68.114906,946.653076,104.512527,70.568726,3.121906,-0.074545,0.110402
3731.000000,2432393.000000,255.000000,255.000000,-7.977487,6.520991,18.229986,-5.104267,5.077402,-2.490984,-0.278519,-0.279993,2432393.000000,248.000000,255.000000,-0.025277,3.598229,0.677138,0.320114,0.163440,-0.751997,0.000000,0.000000,2432393.000000,255.000000,255.000000,3.815894,-32.622295,-2.220506,2.395769,-0.377212,2.004099,0.000000,0.000000,2432393.000000,192.000000,255.000000,-3.066342,-68.632202,947.639343,104.300224,70.626190,2.771282,-0.074529,0.110063
3732.000000,2432394.000000,255.000000,255.000000,-7.957183,5.754447,17.162546,-4.749410,4.611779,-2.352407,-0.268712,-0.276731,2432394.000000,248.000000,255.000000,0.020679,3.895943,0.447726,0.200407,0.239534,-0.802904,0.000000,0.000000,2432394.000000,255.000000,255.000000,3.602695,-32.743134,-2.231452,2.276357,-0.395532,2.055509,0.000000,0.000000,2432394.000000,192.000000,255.000000,-3.273864,-68.525856,949.119629,104.545639,70.606155,2.976324,-0.074391,0.110150
3733.000000,2432395.000000,255.000000,255.000000,-7.967430,5.316329,15.482368,-4.276488,4.201700,-2.430697,-0.271386,-0.276217,2432395.000000,248.000000,255.000000,0.603799,3.811297,0.258880,0.266532,0.231874,-0.516105,0.000000,0.000000,2432395.000000,255.000000,255.000000,3.877938,-33.148964,-2.486265,2.402997,-0.395373,1.986063,0.000000,0.000000,2432395.000000,192.000000,255.000000,-3.162359,-68.195213,950.288757,104.709526,70.604187,2.504487,-0.074298,0.110187
3734.000000,2432396.000000,255.000000,255.000000,-7.738401,4.673849,14.009759,-4.066972,3.838329,-2.330993,-0.273975,-0.290296,2432396.000000,248.000000,255.000000,0.308735,3.755576,0.086508,0.197140,0.186021,-0.636526,0.000000,0.000000,2432396.000000,255.000000,255.000000,4.482075,-32.719925,-2.688179,2.475775,-0.303602,1.848966,0.000000,0.000000,2432396.000000,192.000000,255.000000,-2.776798,-68.265396,950.934937,104.529503,70.541306,2.707067,-0.074181,0.109923
3735.000000,2432397.000000,255.000000,255.000000,-7.266853,4.610940,12.620030,-3.683747,3.468676,-2.106330,-0.274855,-0.291897,2432397.000000,248.000000,255.000000,-0.042557,3.741799,0.117285,0.069275,0.230065,-0.792181,0.000000,0.000000,2432397.000000,255.000000,255.000000,4.482929,-32.860996,-2.693258,2.480924,-0.305310,1.811638,0.000000,0.000000,2432397.000000,192.000000,255.000000,-2.872402,-68.734657,951.680359,104.514252,70.467911,2.346768,-0.074046,0.109821
3736.000000,2432398.000000,255.000000,255.000000,-7.758314,4.481390,11.295422,-3.569716,3.253251,-1.859583,-0.288015,-0.316032,2432398.000000,248.000000,255.000000,-0.029823,3.953673,0.257498,0.121428,0.194253,-0.837911,0.000000,0.000000,2432398.000000,255.000000,255.000000,4.477757,-32.965904,-2.583565,2.443195,-0.274428,1.783627,0.000000,0.000000,2432398.000000,192.000000,255.000000,-2.534270,-69.086525,953.176453,104.389496,70.456551,2.228023,-0.073918,0.109517
3737.000000,2432399.000000,255.000000,255.000000,-7.891400,3.830323,9.713481,-3.089839,3.042009,-1.815028,-0.313174,-0.318098,2432399.000000,248.000000,255.000000,-0.023096,3.550031,0.322453,0.192974,0.215879,-0.759410,0.000000,0.000000,2432399.000000,255.000000,255.000000,3.949684,-33.172222,-2.244235,2.504382,-0.203189,1.951499,0.000000,0.000000,2432399.000000,192.000000,255.000000,-2.005828,-69.073364,954.655640,104.472816,70.442139,2.480313,-0.073788,0.109435
3738.000000,2432400.000000,255.000000,255.000000,-7.879558,3.746160,8.918533,-2.766750,2.634157,-1.842606,-0.295358,-0.310225,2432400.000000,248.000000,255.000000,-0.049722,3.734360,-0.121042,0.194669,0.092340,-0.876753,0.000000,0.000000,2432400.000000,255.000000,255.000000,3.814762,-33.166672,-2.638071,2.516319,-0.321776,2.012140,0.000000,0.000000,2432400.000000,192.000000,255.000000,-2.369186,-69.093674,955.272583,104.488091,70.382477,2.095351,-0.073678,0.109380
3739.000000,2432401.000000,255.000000,255.000000,-7.871863,3.395021,7.623474,-2.589431,2.294460,-1.756960,-0.300973,-0.339666,2432401.000000,248.000000,255.000000,0.254559,3.427946,0.355457,0.211747,0.240431,-0.663944,0.000000,0.000000,2432401.000000,255.000000,255.000000,3.818459,-33.026802,-2.352765,2.421707,-0.378154,2.050110,0.000000,0.000000,2432401.000000,192.000000,255.000000,-1.757123,-69.098892,956.190063,104.493011,70.315941,2.034099,-0.073538,0.109281
3740.000000,2432402.000000,255.000000,255.000000,-7.854615,3.310400,6.345476,-2.547306,2.066121,-1.731257,-0.325605,-0.401437,2432402.000000,248.000000,255.000000,0.030226,3.907861,0.413770,0.192368,0.244760,-0.814689,0.000000,0.000000,2432402.000000,255.000000,255.000000,3.807690,-33.070988,-2.172838,2.527536,-0.311346,2.043679,0.000000,0.000000,2432402.000000,192.000000,255.000000,-1.917495,-69.109528,957.034668,104.721733,70.269043,1.970404,-0.073424,0.109423
3741.000000,2432403.000000,255.000000,255.000000,-7.336996,3.308141,5.947948,-2.106879,1.982660,-1.504315,-0.333335,-0.354220,2432403.000000,248.000000,255.000000,-0.077961,3.795992,0.413817,0.198337,0.239752,-0.891330,0.000000,0.000000,2432403.000000,255.000000,255.000000,3.806165,-33.022472,-2.376312,2.409714,-0.388590,2.059576,0.000000,0.000000,2432403.000000,192.000000,255.000000,-1.383129,-69.097229,957.724670,104.637573,70.220139,2.205268,-0.073320,0.109256
3742.000000,2432404.000000,255.000000,255.000000,-7.708800,3.294001,5.205305,-2.015580,1.753159,-1.673327,-0.336802,-0.387217,2432404.000000,248.000000,255.000000,0.638697,3.931767,0.414498,0.190394,0.277153,-0.843803,0.000000,0.000000,2432404.000000,255.000000,255.000000,4.029644,-32.864635,-2.468114,2.390663,-0.386502,2.003628,0.000000,0.000000,2432404.000000,192.000000,255.000000,-1.529036,-69.005928,958.469360,104.504456,70.175835,2.111484,-0.073217,0.109033
3743.000000,2432405.000000,255.000000,255.000000,-7.851117,3.444486,4.592603,-1.951566,1.577489,-1.770629,0.000000,0.000000,2432405.000000,248.000000,255.000000,0.927221,3.908041,0.414951,0.191807,0.291693,-0.950462,0.000000,0.000000,2432405.000000,255.000000,255.000000,4.258894,-32.693699,-2.777379,2.434266,-0.283395,1.762561,0.000000,0.000000,2432405.000000,192.000000,255.000000,-2.083668,-68.667191,959.437134,104.564163,70.184967,1.909892,-0.073152,0.108985
3744.000000,2432406.000000,255.000000,255.000000,-7.855088,3.927452,3.642881,-1.771662,1.450861,-1.821839,0.000000,0.000000,2432406.000000,248.000000,255.000000,0.003643,3.956746,0.420082,0.192460,0.243917,-0.785123,0.000000,0.000000,2432406.000000,255.000000,255.000000,4.018400,-32.617649,-2.757346,2.433960,-0.310807,2.025448,0.000000,0.000000,2432406.000000,192.000000,255.000000,-1.606783,-68.654312,960.367493,104.533150,70.051277,2.167883,-0.072942,0.108847
3745.000000,2432407.000000,255.000000,255.000000,-7.353016,4.079600,3.238404,-1.538745,1.259062,-1.996767,0.000000,0.000000,2432407.000000,248.000000,255.000000,0.247847,4.039066,0.217833,0.127803,0.202036,-0.711489,0.000000,0.000000,2432407.000000,255.000000,255.000000,3.965644,-32.853882,-2.349689,2.410347,-0.373523,2.035089,0.000000,0.000000,2432407.000000,192.000000,255.000000,-1.076992,-68.564491,961.359741,104.307777,69.950478,1.973727,-0.072762,0.108500
3746.000000,2432408.000000,255.000000,255.000000,-7.014731,3.626463,2.435289,-1.311310,1.159371,-2.007692,0.000000,0.000000,2432408.000000,248.000000,255.000000,0.092225,3.980424,0.090308,0.160930,0.158212,-0.784026,0.000000,0.000000,2432408.000000,255.000000,255.000000,3.828130,-33.162594,-2.180938,2.532688,-0.309491,2.009706,0.000000,0.000000,2432408.000000,192.000000,255.000000,-1.524121,-68.199188,962.532227,104.228539,69.788162,2.136625,-0.072505,0.108286
3747.000000,2432409.000000,255.000000,255.000000,-7.084636,3.659378,2.154660,-1.185651,1.114987,-2.035674,0.000000,0.000000,2432409.000000,248.000000,255.000000,0.342190,3.987281,0.156130,0.071403,0.190165,-0.716130,0.000000,0.000000,2432409.000000,255.000000,255.000000,4.132282,-33.170300,-2.391492,2.622623,-0.236008,1.877405,0.000000,0.000000,2432409.000000,192.000000,255.000000,-1.940078,-68.520378,962.932861,104.069092,69.768997,1.888382,-0.072455,0.108075
3748.000000,2432410.000000,255.000000,255.000000,-7.502753,3.540598,1.685321,-1.071250,0.961328,-1.867648,0.000000,0.000000,2432410.000000,248.000000,255.000000,1.096397,3.979343,0.390874,0.177245,0.294379,-0.869697,0.000000,0.000000,2432410.000000,255.000000,255.000000,3.800843,-33.157562,-2.140018,2.516074,-0.321404,2.022668,0.000000,0.000000,2432410.000000,192.000000,255.000000,-1.404489,-68.647484,963.643616,103.966537,69.692314,2.085316,-0.072322,0.107889
3749.000000,2432411.000000,255.000000,255.000000,-7.188256,3.754011,1.425320,-1.038730,0.905547,-1.971579,0.000000,0.000000,2432411.000000,248.000000,255.000000,0.895603,3.895471,0.423829,0.196408,0.292695,-0.956921,0.000000,0.000000,2432411.000000,255.000000,255.000000,3.793227,-33.167213,-2.173778,2.535980,-0.312922,2.028280,0.000000,0.000000,2432411.000000,192.000000,255.000000,-1.403582,-68.637360,964.065857,103.874397,69.706535,2.088246,-0.072305,0.107746
3750.000000,2432412.000000,255.000000,255.000000,-7.197709,4.097980,1.398835,-1.174720,0.901436,-2.044283,0.000000,0.000000,2432412.000000,248.000000,255.000000,0.148944,3.228509,0.244174,0.155419,0.204482,-0.860641,0.000000,0.000000,2432412.000000,255.000000,255.000000,4.023849,-33.385303,-2.488772,2.589621,-0.350751,1.984773,0.000000,0.000000,2432412.000000,192.000000,255.000000,-1.403769,-68.635536,964.392273,103.789848,69.605339,2.094386,-0.072175,0.107622
3751.000000,2432413.000000,255.000000,255.000000,-7.197211,3.978443,1.281754,-1.028314,0.808474,-2.069277,0.000000,0.000000,2432413.000000,248.000000,255.000000,0.238893,3.900885,0.084735,0.051179,0.162882,-0.962914,0.000000,0.000000,2432413.000000,255.000000,255.000000,4.502109,-33.394341,-2.591792,2.335253,-0.410241,1.779492,0.000000,0.000000,2432413.000000,192.000000,255.000000,-1.425540,-68.637566,965.408936,103.571770,69.433960,1.969343,-0.071922,0.107283
3752.000000,2432414.000000,255.000000,255.000000,-7.190252,4.338744,1.526305,-0.950121,0.746765,-2.053235,0.000000,0.000000,2432414.000000,248.000000,255.000000,0.018775,3.983032,0.085811,0.075794,0.170445,-0.867510,0.000000,0.000000,2432414.000000,255.000000,255.000000,4.280886,-33.380341,-2.586929,2.456351,-0.399216,1.870559,0.000000,0.000000,2432414.000000,192.000000,255.000000,-0.978914,-68.647697,965.864258,103.498772,69.462151,1.723575,-0.071917,0.107157
3753.000000,2432415.000000,255.000000,255.000000,-7.205196,4.662575,1.430103,-0.919561,0.782044,-2.134986,0.000000,0.000000,2432415.000000,248.000000,255.000000,0.239571,3.887552,0.264437,0.239555,0.287393,-0.968838,0.000000,0.000000,2432415.000000,255.000000,255.000000,3.791528,-32.824596,-2.645442,2.470222,-0.325421,1.916471,0.000000,0.000000,2432415.000000,192.000000,255.000000,-0.885569,-68.636482,967.119385,103.401962,69.382607,1.883902,-0.071742,0.106917
3754.000000,2432416.000000,255.000000,255.000000,-7.211369,4.671134,0.940891,-0.929355,0.776346,-2.136818,0.000000,0.000000,2432416.000000,248.000000,255.000000,-0.044475,3.426337,0.267588,0.176339,0.182557,-0.788147,0.000000,0.000000,2432416.000000,255.000000,255.000000,3.802102,-32.931702,-1.987280,2.515784,-0.356593,2.022434,0.000000,0.000000,2432416.000000,192.000000,255.000000,-1.228751,-68.631905,967.801025,103.171387,69.287933,1.897932,-0.071593,0.106604
3755.000000,2432417.000000,255.000000,255.000000,-7.009328,4.529748,0.726394,-0.893123,0.665737,-2.189058,0.000000,0.000000,2432417.000000,248.000000,255.000000,-0.047229,3.674628,0.515787,0.358939,0.117734,-0.777470,0.000000,0.000000,2432417.000000,255.000000,255.000000,4.017934,-32.705532,-2.263765,2.466589,-0.379047,2.225216,0.000000,0.000000,2432417.000000,192.000000,255.000000,-2.075333,-68.630348,968.657104,103.026031,69.178886,1.784183,-0.071417,0.106360
3756.000000,2432418.000000,255.000000,255.000000,-7.070579,4.412865,0.888338,-0.959343,0.580636,-2.142973,0.000000,0.000000,2432418.000000,248.000000,255.000000,0.280975,3.351203,0.437118,0.226130,0.249842,-0.930139,0.000000,0.000000,2432418.000000,255.000000,255.000000,3.948361,-33.049225,-2.205890,2.487683,-0.365338,2.111651,0.000000,0.000000,2432418.000000,192.000000,255.000000,-1.603229,-68.917267,969.578125,102.781380,69.076172,2.093874,-0.071244,0.106006
3757.000000,2432419.000000,255.000000,255.000000,-6.993331,4.010390,0.774984,-0.894084,0.557252,-2.054152,0.000000,0.000000,2432419.000000,248.000000,255.000000,0.845236,3.954107,0.390419,0.180459,0.280455,-0.972211,0.000000,0.000000,2432419.000000,255.000000,255.000000,4.025651,-32.957973,-2.414032,2.545592,-0.285530,1.980979,0.000000,0.000000,2432419.000000,192.000000,255.000000,-1.079817,-69.284317,969.600159,102.590706,69.000824,1.917419,-0.071164,0.105807
3758.000000,2432420.000000,255.000000,255.000000,-6.524861,4.232670,0.554011,-0.811160,0.518846,-1.777019,0.000000,0.000000,2432420.000000,248.000000,255.000000,0.346687,3.758577,0.142372,0.058651,0.185283,-0.886532,0.000000,0.000000,2432420.000000,255.000000,255.000000,4.256958,-33.166592,-2.689546,2.493340,-0.313440,1.820366,0.000000,0.000000,2432420.000000,192.000000,255.000000,-1.414480,-69.083916,970.028992,102.514984,68.945526,1.580259,-0.071076,0.105682
3759.000000,2432421.000000,255.000000,255.000000,-7.063940,3.875289,0.802875,-0.900535,0.561220,-2.050742,0.000000,0.000000,2432421.000000,248.000000,255.000000,0.356945,3.290314,0.200958,0.023594,0.201966,-0.949776,0.000000,0.000000,2432421.000000,255.000000,255.000000,4.020023,-32.816784,-2.689842,2.477623,-0.325807,2.021414,0.000000,0.000000,2432421.000000,192.000000,255.000000,-1.883875,-69.155571,970.135315,102.373657,68.763268,1.741148,-0.070880,0.105525
3760.000000,2432422.000000,255.000000,255.000000,-7.189532,3.965015,1.015045,-0.866756,0.614970,-2.078743,0.000000,0.000000,2432422.000000,248.000000,255.000000,0.633455,3.058028,0.236579,0.166632,0.226445,-1.132930,0.000000,0.000000,2432422.000000,255.000000,255.000000,4.496827,-33.433842,-2.701210,2.513194,-0.299600,1.838075,0.000000,0.000000,2432422.000000,192.000000,255.000000,-1.644830,-69.503906,970.418091,102.034691,68.704895,1.620925,-0.070799,0.105145
3761.000000,2432423.000000,255.000000,255.000000,-6.686994,3.912701,1.118566,-0.821989,0.672296,-1.873116,0.000000,0.000000,2432423.000000,248.000000,255.000000,0.518764,3.251295,0.382162,0.215670,0.261753,-1.079629,0.000000,0.000000,2432423.000000,255.000000,255.000000,4.254428,-33.261772,-2.448247,2.525460,-0.296548,1.843394,0.000000,0.000000,2432423.000000,192.000000,255.000000,-1.429372,-69.499794,971.093384,101.744133,68.677399,1.515376,-0.070722,0.104773
3762.000000,2432424.000000,255.000000,255.000000,-7.041985,4.574008,1.288285,-0.867537,0.643827,-2.051203,0.000000,0.000000,2432424.000000,248.000000,255.000000,-0.546897,3.159139,0.152988,0.103841,0.129024,-1.090477,0.000000,0.000000,2432424.000000,255.000000,255.000000,4.005855,-32.813919,-2.242567,2.406207,-0.371228,2.018651,0.000000,0.000000,2432424.000000,192.000000,255.000000,-1.589344,-69.706749,971.359070,101.705643,68.564125,1.781428,-0.070586,0.104704
3763.000000,2432425.000000,255.000000,255.000000,-6.663230,3.985222,0.854499,-1.000634,0.644066,-1.908347,0.000000,0.000000,2432425.000000,248.000000,255.000000,-0.014607,3.452633,0.642515,0.066301,0.144092,-0.790740,0.000000,0.000000,2432425.000000,255.000000,255.000000,4.191209,-33.057312,-2.380374,2.354995,-0.398769,2.063975,0.000000,0.000000,2432425.000000,192.000000,255.000000,-1.241532,-69.498138,971.681641,101.385971,68.541573,1.624306,-0.070539,0.104341
3764.000000,2432426.000000,255.000000,255.000000,-6.946949,4.005931,1.230499,-0.869107,0.686587,-1.907677,0.000000,0.000000,2432426.000000,248.000000,255.000000,0.508431,3.146906,0.287793,0.045637,0.148871,-1.059806,0.000000,0.000000,2432426.000000,255.000000,255.000000,4.596045,-33.153141,-2.140688,2.463571,-0.363675,2.074590,0.000000,0.000000,2432426.000000,192.000000,255.000000,-1.449845,-69.491776,972.173279,101.198082,68.510521,1.519150,-0.070472,0.104095
3765.000000,2432427.000000,255.000000,255.000000,-6.830515,3.784039,0.995358,-0.930734,0.630914,-1.849125,0.000000,0.000000,2432427.000000,248.000000,255.000000,0.145652,3.488046,0.355397,0.189471,0.237438,-0.743118,0.000000,0.000000,2432427.000000,255.000000,255.000000,3.796982,-33.165581,-2.560575,2.492229,-0.374015,2.015662,0.000000,0.000000,2432427.000000,192.000000,255.000000,-1.438955,-69.483536,972.608521,100.920593,68.317719,1.530024,-0.070242,0.103763
3766.000000,2432428.000000,255.000000,255.000000,-6.542572,3.786317,0.969618,-0.887533,0.635667,-1.849125,0.000000,0.000000,2432428.000000,248.000000,255.000000,0.840482,3.495761,-0.016208,0.139365,0.167026,-0.966039,0.000000,0.000000,2432428.000000,255.000000,255.000000,3.798123,-33.019867,-2.437296,2.381338,-0.407229,2.060326,0.000000,0.000000,2432428.000000,192.000000,255.000000,-1.313587,-69.476280,972.722900,100.712997,68.309258,1.465883,-0.070225,0.103537
3767.000000,2432429.000000,255.000000,255.000000,-6.550218,3.783822,1.449385,-0.898628,0.626860,-1.842396,0.000000,0.000000,2432429.000000,248.000000,255.000000,0.589692,3.116451,0.048465,0.105494,0.172920,-1.142152,0.000000,0.000000,2432429.000000,255.000000,255.000000,4.011827,-33.055504,-2.473508,2.401628,-0.385410,1.953672,0.000000,0.000000,2432429.000000,192.000000,255.000000,-0.648507,-69.572395,972.908752,100.486290,68.243469,1.340633,-0.070144,0.103284
3768.000000,2432430.000000,255.000000,255.000000,-7.039319,3.799147,1.265483,-0.823221,0.655768,-1.634991,0.000000,0.000000,2432430.000000,248.000000,255.000000,0.606720,3.080320,0.060795,0.092242,0.181924,-1.119844,0.000000,0.000000,2432430.000000,255.000000,255.000000,4.488996,-32.954765,-2.787554,2.449519,-0.270479,1.678116,0.000000,0.000000,2432430.000000,192.000000,255.000000,-0.898368,-69.695976,973.688293,100.180107,68.131004,1.528144,-0.069972,0.102887
3769.000000,2432431.000000,255.000000,255.000000,-6.395102,3.792610,1.348755,-0.853504,0.749209,-1.917213,0.000000,0.000000,2432431.000000,248.000000,255.000000,0.612204,3.136232,0.395114,0.087005,0.186164,-1.131264,0.000000,0.000000,2432431.000000,255.000000,255.000000,4.811085,-32.952808,-2.662596,2.412950,-0.292570,1.914068,0.000000,0.000000,2432431.000000,192.000000,255.000000,-0.476792,-69.790649,973.899109,100.000076,68.123619,1.599175,-0.069949,0.102680
3770.000000,2432432.000000,255.000000,255.000000,-6.364171,3.642754,1.182192,-0.779970,0.703939,-1.890533,0.000000,0.000000,2432432.000000,248.000000,255.000000,0.613969,3.092258,0.709835,0.222389,0.180150,-1.225029,0.000000,0.000000,2432432.000000,255.000000,255.000000,4.268272,-33.171478,-2.286664,2.402788,-0.372240,1.810115,0.000000,0.000000,2432432.000000,192.000000,255.000000,-0.734509,-69.726555,974.606628,99.846313,68.090195,1.910817,-0.069864,0.102448
3771.000000,2432433.000000,255.000000,255.000000,-6.416317,3.331880,1.016769,-0.924467,0.655915,-1.790129,0.000000,0.000000,2432433.000000,248.000000,255.000000,0.265570,3.041034,0.419351,0.245457,0.097927,-0.978915,0.000000,0.000000,2432433.000000,255.000000,255.000000,3.817493,-33.158577,-2.312996,2.387807,-0.405233,2.087894,0.000000,0.000000,2432433.000000,192.000000,255.000000,-0.614386,-70.281487,974.589661,99.486649,68.060959,1.830437,-0.069836,0.102081
3772.000000,2432434.000000,255.000000,255.000000,-6.555974,3.336419,0.925034,-0.939865,0.623492,-1.731903,0.000000,0.000000,2432434.000000,248.000000,255.000000,0.266562,3.056478,0.542036,0.292726,0.204639,-0.980500,0.000000,0.000000,2432434.000000,255.000000,255.000000,3.819772,-33.164013,-2.339986,2.461636,-0.356908,2.064521,0.000000,0.000000,2432434.000000,192.000000,255.000000,-0.116812,-70.462387,974.753906,99.248177,67.957558,1.581510,-0.069718,0.101819
3773.000000,2432435.000000,255.000000,255.000000,-6.349096,3.206851,1.110254,-0.792289,0.688650,-1.674221,0.000000,0.000000,2432435.000000,248.000000,255.000000,0.607200,2.680113,0.292480,0.209550,0.228182,-1.233336,0.000000,0.000000,2432435.000000,255.000000,255.000000,3.808710,-33.024117,-2.602068,2.524971,-0.311255,2.054165,0.000000,0.000000,2432435.000000,192.000000,255.000000,-0.116961,-70.301178,975.079468,98.852119,67.958786,1.543815,-0.069696,0.101379
3774.000000,2432436.000000,255.000000,255.000000,-6.423953,3.608791,1.081149,-0.827460,0.679884,-1.775069,0.000000,0.000000,2432436.000000,248.000000,255.000000,0.613961,2.834367,0.472846,0.161900,0.221106,-1.191399,0.000000,0.000000,2432436.000000,255.000000,255.000000,3.809789,-33.062553,-2.623778,2.515575,-0.318340,2.043162,0.000000,0.000000,2432436.000000,192.000000,255.000000,-0.110139,-70.305565,975.258545,98.650787,68.000099,1.545489,-0.069725,0.101153
3775.000000,2432437.000000,255.000000,255.000000,-6.850907,3.295059,1.203551,-0.974380,0.632492,-1.657756,0.000000,0.000000,2432437.000000,248.000000,255.000000,0.316530,2.702566,0.122160,0.102949,0.166933,-1.104696,0.000000,0.000000,2432437.000000,255.000000,255.000000,4.328444,-33.162781,-2.686624,2.494479,-0.309031,1.789054,0.000000,0.000000,2432437.000000,192.000000,255.000000,-0.264546,-70.294235,974.949768,98.286240,67.846512,1.536871,-0.069590,0.100812
3776.000000,2432438.000000,255.000000,255.000000,-6.545048,3.025271,1.490145,-0.893362,0.606515,-1.808582,0.000000,0.000000,2432438.000000,248.000000,255.000000,0.529737,2.832280,0.351962,0.220925,0.179459,-1.170475,0.000000,0.000000,2432438.000000,255.000000,255.000000,4.469805,-32.965351,-2.682102,2.488192,-0.298717,1.671785,0.000000,0.000000,2432438.000000,192.000000,255.000000,-0.208582,-70.409706,974.953491,97.953407,67.751060,1.217757,-0.069492,0.100470
3777.000000,2432439.000000,255.000000,255.000000,-6.541427,3.336427,1.332089,-0.973526,0.644660,-1.725387,0.000000,0.000000,2432439.000000,248.000000,255.000000,0.597368,2.742140,0.136213,0.132242,0.185839,-0.967781,0.000000,0.000000,2432439.000000,255.000000,255.000000,4.488649,-33.179996,-2.706248,2.495689,-0.297308,1.723084,0.000000,0.000000,2432439.000000,192.000000,255.000000,0.545592,-70.424095,974.822632,97.510033,67.752510,1.286438,-0.069502,0.100028
3778.000000,2432440.000000,255.000000,255.000000,-6.539619,3.335385,1.334280,-1.062871,0.561991,-1.728231,0.000000,0.000000,2432440.000000,248.000000,255.000000,0.618070,3.244041,0.240619,0.152633,0.132762,-1.020950,0.000000,0.000000,2432440.000000,255.000000,255.000000,4.272800,-33.167938,-2.746987,2.388806,-0.298567,1.816404,0.000000,0.000000,2432440.000000,192.000000,255.000000,0.098749,-70.146301,974.811157,97.355507,67.748268,1.536278,-0.069499,0.099871
3779.000000,2432441.000000,255.000000,255.000000,-6.543689,3.333277,1.343627,-1.036795,0.647302,-1.728854,0.000000,0.000000,2432441.000000,248.000000,255.000000,0.617159,2.912149,0.406387,0.241615,0.180853,-1.173331,0.000000,0.000000,2432441.000000,255.000000,255.000000,3.824989,-33.154816,-2.280856,2.398577,-0.397758,2.012119,0.000000,0.000000,2432441.000000,192.000000,255.000000,-0.088849,-70.598679,974.995972,97.079529,67.653107,1.646309,-0.069388,0.099569
3780.000000,2432442.000000,255.000000,255.000000,-6.540019,3.330593,1.499981,-0.906352,0.604271,-1.727145,0.000000,0.000000,2432442.000000,248.000000,255.000000,0.249815,2.596920,0.389268,0.256952,0.261167,-1.079885,0.000000,0.000000,2432442.000000,255.000000,255.000000,4.135164,-33.174076,-2.410336,2.432010,-0.359913,1.879608,0.000000,0.000000,2432442.000000,192.000000,255.000000,-0.559821,-70.592072,975.247803,96.930038,67.698456,1.420767,-0.069417,0.099390
3781.000000,2432443.000000,255.000000,255.000000,-6.544352,3.328822,1.249568,-0.799383,0.677623,-1.728538,0.000000,0.000000,2432443.000000,248.000000,255.000000,0.187273,2.684735,0.562397,0.179585,0.209880,-0.956154,0.000000,0.000000,2432443.000000,255.000000,255.000000,3.807233,-33.368275,-2.700075,2.502216,-0.337625,2.076067,0.000000,0.000000,2432443.000000,192.000000,255.000000,-0.782066,-70.424522,974.848389,96.429794,67.581230,1.273424,-0.069325,0.098918
3782.000000,2432444.000000,255.000000,255.000000,-6.540457,3.332308,1.320614,-0.925416,0.593142,-1.727954,0.000000,0.000000,2432444.000000,248.000000,255.000000,0.628663,3.121493,0.516905,0.158676,0.140448,-0.882020,0.000000,0.000000,2432444.000000,255.000000,255.000000,3.808102,-33.154507,-2.693993,2.493585,-0.335118,2.016071,0.000000,0.000000,2432444.000000,192.000000,255.000000,-0.761335,-70.150330,974.563660,96.015984,67.546089,1.374363,-0.069309,0.098522
